  330/2999     1.41G   0.02763   0.01229         0   0.03992        25       416     0.867    0.6826    0.7362    0.4814   0.05457  0.007195         0
  331/2999     1.41G   0.02705   0.01189         0   0.03895        28       416    0.8289    0.7174    0.7389    0.4811   0.05448  0.007192         0
  332/2999     1.41G   0.02722   0.01222         0   0.03944        31       416    0.8367     0.713    0.7352    0.4766   0.05391  0.007203         0
  333/2999     1.41G   0.02745   0.01207         0   0.03952        29       416    0.8393    0.7043    0.7335    0.4709   0.05375  0.007215         0
  334/2999     1.41G   0.02684   0.01232         0   0.03916        29       416    0.8585    0.6859    0.7306    0.4734   0.05378  0.007215         0
  335/2999     1.41G   0.02746   0.01204         0   0.03949        21       416    0.8282    0.7129    0.7376    0.4756   0.05348  0.007184         0
  336/2999     1.41G   0.02708   0.01198         0   0.03906        22       416    0.8358    0.7087    0.7325    0.4762    0.0532  0.007149         0
  337/2999     1.41G    0.0272   0.01229         0   0.03949        29       416    0.8366     0.713     0.739    0.4748   0.05287   0.00714         0
  338/2999     1.41G   0.02715   0.01216         0   0.03931        33       416    0.8656       0.7    0.7354    0.4701   0.05247  0.007152         0
  339/2999     1.41G   0.02714   0.01203         0   0.03917        24       416    0.8423    0.7217    0.7342    0.4686   0.05243  0.007152         0
  340/2999     1.41G   0.02738   0.01234         0   0.03972        32       416    0.8791    0.6957    0.7343    0.4686   0.05239  0.007169         0
  341/2999     1.41G   0.02657   0.01204         0   0.03861        34       416     0.875       0.7    0.7348    0.4708   0.05253  0.007181         0
  342/2999     1.41G   0.02703   0.01195         0   0.03898        29       416    0.8304    0.7261    0.7367      0.47   0.05225  0.007195         0
  343/2999     1.41G   0.02697   0.01181         0   0.03878        44       416    0.8736    0.6912    0.7386    0.4697   0.05221  0.007148         0
  344/2999     1.41G   0.02693   0.01209         0   0.03902        25       416     0.877    0.6826    0.7353    0.4668   0.05202  0.007138         0
  345/2999     1.41G   0.02722   0.01221         0   0.03942        23       416    0.8811    0.6783     0.736    0.4711   0.05192  0.007157         0
  346/2999     1.41G   0.02708   0.01199         0   0.03907        33       416    0.8674    0.6826    0.7314     0.469   0.05181  0.007183         0
  347/2999     1.41G   0.02748   0.01211         0   0.03959        27       416    0.8634    0.6869    0.7326    0.4675   0.05187  0.007189         0
  348/2999     1.41G   0.02693   0.01183         0   0.03876        23       416    0.8047    0.7347    0.7344    0.4672   0.05168  0.007201         0
  349/2999     1.41G   0.02726   0.01187         0   0.03913        38       416    0.8057    0.7391     0.734    0.4684   0.05129  0.007209         0
  350/2999     1.41G    0.0273   0.01227         0   0.03957        30       416    0.8048    0.7347    0.7373    0.4681   0.05121  0.007248         0
  351/2999     1.41G   0.02736   0.01199         0   0.03934        28       416    0.8177    0.7215    0.7334    0.4663   0.05132  0.007264         0
  352/2999     1.41G   0.02674   0.01166         0   0.03841        22       416    0.8298    0.7217    0.7367    0.4664   0.05123  0.007281         0
  353/2999     1.41G   0.02661   0.01156         0   0.03817        21       416     0.841    0.7129    0.7347    0.4677   0.05124  0.007286         0
  354/2999     1.41G   0.02698   0.01169         0   0.03867        26       416    0.8375    0.7174     0.739    0.4696   0.05154  0.007265         0
  355/2999     1.41G   0.02713   0.01208         0   0.03921        28       416    0.8329    0.7174    0.7359    0.4724   0.05169   0.00726         0
  356/2999     1.41G   0.02666   0.01173         0   0.03839        24       416    0.8259    0.7217    0.7365    0.4701   0.05188  0.007237         0
  357/2999     1.41G   0.02604   0.01202         0   0.03806        38       416    0.8126    0.7174    0.7311    0.4677   0.05212   0.00725         0
  358/2999     1.41G   0.02676   0.01172         0   0.03848        35       416    0.8651    0.6696    0.7268    0.4679   0.05218  0.007261         0
  359/2999     1.41G   0.02688   0.01176         0   0.03864        25       416      0.87    0.6696    0.7307    0.4716   0.05212  0.007258         0
  360/2999     1.41G   0.02634    0.0116         0   0.03795        24       416    0.8412    0.6907    0.7301    0.4702   0.05221  0.007255         0
  361/2999     1.41G   0.02679   0.01201         0    0.0388        31       416    0.8087    0.7169    0.7321    0.4689   0.05205  0.007256         0
  362/2999     1.41G   0.02722   0.01196         0   0.03918        23       416    0.8409    0.6913    0.7318    0.4708   0.05202  0.007293         0
  363/2999     1.41G   0.02656    0.0118         0   0.03836        21       416    0.8368    0.6913    0.7316    0.4707   0.05204  0.007287         0
  364/2999     1.41G   0.02704   0.01163         0   0.03867        23       416    0.8149    0.7084    0.7357     0.468   0.05206  0.007285         0
  365/2999     1.41G    0.0266   0.01183         0   0.03843        30       416      0.82     0.713    0.7377     0.468   0.05201   0.00729         0
  366/2999     1.41G   0.02686   0.01149         0   0.03834        29       416    0.8274    0.7085    0.7406    0.4707   0.05204  0.007261         0
  367/2999     1.41G   0.02611   0.01145         0   0.03755        27       416    0.8273    0.7087    0.7408    0.4691   0.05199  0.007244         0
  368/2999     1.41G   0.02668   0.01173         0   0.03841        33       416    0.8165    0.7174    0.7445    0.4683   0.05211   0.00721         0
  369/2999     1.41G   0.02665   0.01187         0   0.03852        22       416    0.8291    0.7174     0.746    0.4692   0.05238  0.007184         0
  370/2999     1.41G   0.02611   0.01133         0   0.03744        25       416    0.8357    0.7087    0.7482    0.4694    0.0524  0.007156         0
  371/2999     1.41G   0.02621   0.01181         0   0.03802        21       416    0.8259    0.7217    0.7463    0.4706   0.05243  0.007135         0
  372/2999     1.41G   0.02674   0.01184         0   0.03859        27       416    0.8376    0.7174    0.7471    0.4696   0.05234  0.007101         0
  373/2999     1.41G   0.02633   0.01183         0   0.03816        23       416    0.8375    0.7171    0.7481    0.4694   0.05223  0.007081         0
  374/2999     1.41G   0.02673   0.01161         0   0.03835        22       416    0.8291    0.7174     0.744    0.4694   0.05217  0.007076         0
  375/2999     1.41G   0.02639   0.01152         0   0.03791        32       416    0.8291    0.7174    0.7475    0.4702   0.05214  0.007072         0
  376/2999     1.41G   0.02673   0.01169         0   0.03842        22       416    0.8299    0.7215    0.7495    0.4712   0.05209  0.007071         0
  377/2999     1.41G   0.02642   0.01182         0   0.03824        32       416    0.8367    0.7129    0.7465    0.4739   0.05171  0.007094         0
  378/2999     1.41G   0.02649   0.01189         0   0.03838        32       416    0.8375    0.7173    0.7456    0.4723    0.0516  0.007097         0
  379/2999     1.41G   0.02619   0.01159         0   0.03778        36       416    0.8375    0.7171    0.7449    0.4773   0.05158  0.007117         0
  380/2999     1.41G   0.02646   0.01202         0   0.03847        22       416    0.8359    0.7086    0.7448    0.4783   0.05148  0.007153         0
  381/2999     1.41G   0.02647   0.01205         0   0.03852        22       416    0.8198     0.713    0.7431    0.4752   0.05143  0.007162         0
  382/2999     1.41G   0.02669    0.0118         0   0.03849        29       416    0.8333    0.7174    0.7447    0.4761   0.05141  0.007166         0
  383/2999     1.41G   0.02565   0.01144         0   0.03709        25       416    0.8226    0.7261     0.745    0.4736   0.05134  0.007172         0
  384/2999     1.41G   0.02636   0.01165         0   0.03801        30       416    0.8146     0.726    0.7438    0.4735    0.0513  0.007164         0
  385/2999     1.41G   0.02642   0.01154         0   0.03796        29       416    0.8227    0.7261     0.744    0.4746   0.05124  0.007161         0
  386/2999     1.41G   0.02667   0.01197         0   0.03863        30       416    0.8177    0.7217    0.7423    0.4756   0.05124  0.007164         0
  387/2999     1.41G   0.02613   0.01154         0   0.03766        30       416    0.8174    0.7217    0.7428    0.4796   0.05101  0.007165         0
  388/2999     1.41G   0.02663   0.01188         0   0.03851        30       416    0.8185    0.7261    0.7461    0.4833   0.05084  0.007174         0
  389/2999     1.41G   0.02595   0.01154         0    0.0375        36       416    0.8185    0.7261    0.7459    0.4817   0.05086  0.007184         0
  390/2999     1.41G   0.02553   0.01188         0   0.03741        18       416    0.8043    0.7348    0.7463    0.4812   0.05078  0.007205         0
  391/2999     1.41G   0.02556   0.01123         0   0.03679        30       416    0.8124    0.7174    0.7386    0.4807   0.05084  0.007222         0
  392/2999     1.41G   0.02668    0.0116         0   0.03828        33       416    0.8168    0.7174    0.7385     0.479   0.05087  0.007232         0
  393/2999     1.41G   0.02641   0.01182         0   0.03823        35       416    0.8166    0.7174    0.7392    0.4808   0.05081  0.007254         0
  394/2999     1.41G   0.02626   0.01153         0   0.03778        27       416      0.82    0.7129    0.7407     0.478   0.05071  0.007262         0
  395/2999     1.41G   0.02661   0.01135         0   0.03796        29       416    0.8096    0.7217    0.7411    0.4784   0.05066  0.007276         0
  396/2999     1.41G     0.026   0.01173         0   0.03773        23       416     0.815    0.7085    0.7382    0.4792   0.05058  0.007284         0
  397/2999     1.41G   0.02637   0.01152         0   0.03789        26       416    0.8307    0.7041    0.7388    0.4794   0.05057  0.007286         0
  398/2999     1.41G   0.02621    0.0115         0   0.03771        31       416    0.8137    0.7215    0.7386    0.4792   0.05052  0.007289         0
  399/2999     1.41G   0.02567   0.01146         0   0.03712        19       416    0.8136    0.7217    0.7405    0.4784   0.05041  0.007289         0
  400/2999     1.41G   0.02639   0.01169         0   0.03808        27       416    0.8122    0.7174    0.7413    0.4792   0.05034  0.007289         0
  401/2999     1.41G    0.0262   0.01137         0   0.03757        26       416    0.8232    0.7086    0.7427    0.4783   0.05032  0.007289         0
  402/2999     1.41G   0.02619   0.01192         0   0.03811        25       416    0.7989    0.7261    0.7428    0.4792   0.05025  0.007291         0
  403/2999     1.41G   0.02579   0.01147         0   0.03726        28       416    0.8421    0.6955    0.7439    0.4791   0.05014  0.007291         0
  404/2999     1.41G   0.02615   0.01153         0   0.03768        28       416      0.85    0.6913    0.7424    0.4803   0.05011  0.007303         0
  405/2999     1.41G   0.02601   0.01158         0   0.03759        18       416    0.8548    0.6913    0.7408    0.4794   0.05015  0.007321         0
  406/2999     1.41G   0.02623   0.01185         0   0.03808        31       416    0.8503    0.6913    0.7421    0.4806   0.05014   0.00733         0
  407/2999     1.41G    0.0258   0.01178         0   0.03758        33       416     0.835    0.7042    0.7409    0.4795   0.05014  0.007343         0
  408/2999     1.41G   0.02597   0.01167         0   0.03763        25       416     0.835    0.7042    0.7406    0.4781   0.05011   0.00734         0
  409/2999     1.41G   0.02576   0.01143         0   0.03719        27       416     0.842    0.6957    0.7417    0.4802   0.05007  0.007348         0
  410/2999     1.41G   0.02594   0.01139         0   0.03733        30       416     0.851    0.6954     0.742    0.4786   0.05002  0.007362         0
  411/2999     1.41G   0.02535   0.01154         0   0.03689        28       416    0.8489    0.6957    0.7413    0.4793   0.05001  0.007364         0
  412/2999     1.41G   0.02599   0.01147         0   0.03746        32       416    0.8516       0.7    0.7407     0.477   0.05002  0.007373         0
  413/2999     1.41G   0.02565    0.0115         0   0.03715        24       416    0.8509    0.6957    0.7411    0.4777      0.05  0.007379         0
  414/2999     1.41G   0.02593   0.01162         0   0.03755        24       416     0.851    0.6955    0.7402    0.4767   0.04998  0.007386         0
  415/2999     1.41G   0.02554   0.01155         0   0.03709        25       416    0.8107     0.726    0.7406     0.475   0.04991  0.007393         0
  416/2999     1.41G   0.02594   0.01167         0    0.0376        28       416    0.8218    0.7216    0.7402    0.4738   0.04984  0.007395         0
  417/2999     1.41G   0.02621   0.01158         0    0.0378        32       416    0.8186     0.726    0.7408    0.4758    0.0498  0.007397         0
  418/2999     1.41G   0.02599   0.01159         0   0.03758        23       416    0.8361     0.713    0.7408    0.4767   0.04981  0.007408         0
  419/2999     1.41G   0.02611   0.01141         0   0.03752        30       416    0.8316    0.7086    0.7384    0.4779    0.0498  0.007408         0
  420/2999     1.41G   0.02593   0.01132         0   0.03725        33       416    0.8348    0.7043    0.7392     0.479   0.04978  0.007415         0
  421/2999     1.41G   0.02584   0.01163         0   0.03746        30       416    0.8128    0.7174     0.737     0.482   0.04977  0.007429         0
  422/2999     1.41G   0.02524   0.01159         0   0.03684        33       416    0.8198     0.713    0.7365    0.4822   0.04974  0.007447         0
  423/2999     1.41G   0.02572   0.01128         0     0.037        32       416    0.8199     0.713    0.7395    0.4822   0.04973  0.007448         0
  424/2999     1.41G   0.02588   0.01139         0   0.03727        23       416    0.8209    0.7172    0.7405    0.4829   0.04975  0.007449         0
  425/2999     1.41G   0.02597   0.01157         0   0.03754        26       416    0.8208    0.7171     0.739    0.4816   0.04975  0.007457         0
  426/2999     1.41G   0.02651   0.01149         0   0.03801        28       416    0.8133    0.7217    0.7406    0.4801   0.04979  0.007455         0
  427/2999     1.41G   0.02593    0.0117         0   0.03763        32       416    0.8051    0.7217    0.7408    0.4806   0.04976  0.007454         0
  428/2999     1.41G   0.02594   0.01143         0   0.03737        36       416    0.8457    0.6912    0.7412    0.4779   0.04973   0.00746         0
  429/2999     1.41G   0.02567   0.01142         0   0.03709        29       416    0.8457    0.6912    0.7375    0.4773   0.04968  0.007461         0
  430/2999     1.41G   0.02599   0.01123         0   0.03722        24       416    0.8457    0.6912     0.738    0.4809   0.04969   0.00746         0
  431/2999     1.41G   0.02594   0.01191         0   0.03784        31       416    0.8449    0.6913    0.7384    0.4829   0.04961  0.007468         0
  432/2999     1.41G   0.02555   0.01133         0   0.03688        21       416    0.8375    0.6948    0.7378    0.4837   0.04958  0.007471         0
  433/2999     1.41G   0.02576   0.01149         0   0.03725        25       416    0.8375    0.6957    0.7381    0.4849   0.04951  0.007464         0
  434/2999     1.41G   0.02594   0.01164         0   0.03758        32       416    0.8331    0.6957    0.7386    0.4852   0.04949  0.007458         0
  435/2999     1.41G   0.02551   0.01143         0   0.03694        28       416    0.8168    0.7173    0.7428    0.4885    0.0495  0.007458         0
  436/2999     1.41G   0.02655   0.01174         0   0.03829        30       416    0.8209    0.7174    0.7408    0.4885    0.0495  0.007451         0
  437/2999     1.41G   0.02509   0.01087         0   0.03596        26       416    0.8208    0.7174    0.7417    0.4881   0.04954   0.00745         0
  438/2999     1.41G   0.02577   0.01149         0   0.03726        37       416    0.8198     0.713    0.7426     0.486   0.04956  0.007461         0
  439/2999     1.41G    0.0253   0.01128         0   0.03658        26       416    0.8149    0.7087    0.7414    0.4843   0.04956  0.007457         0
  440/2999     1.41G   0.02507   0.01101         0   0.03608        28       416    0.8222    0.7039     0.741    0.4852   0.04957  0.007455         0
  441/2999     1.41G   0.02539   0.01144         0   0.03683        35       416    0.8087    0.7174     0.745    0.4859   0.04954   0.00745         0
  442/2999     1.41G   0.02517   0.01099         0   0.03616        23       416    0.8124    0.7174     0.744     0.486   0.04953  0.007444         0
  443/2999     1.41G   0.02536   0.01138         0   0.03675        21       416    0.8168    0.7172    0.7438    0.4851   0.04953  0.007448         0
  444/2999     1.41G   0.02523   0.01128         0    0.0365        20       416    0.8167    0.7174    0.7428    0.4839    0.0495  0.007442         0
  445/2999     1.41G   0.02539   0.01147         0   0.03686        36       416    0.8168    0.7174    0.7428    0.4846   0.04947  0.007434         0
  446/2999     1.41G   0.02554   0.01151         0   0.03704        27       416    0.8168    0.7174    0.7427    0.4831   0.04944  0.007426         0
  447/2999     1.41G   0.02544   0.01144         0   0.03688        30       416    0.8168    0.7173    0.7434    0.4844   0.04939  0.007419         0
  448/2999     1.41G   0.02526   0.01155         0   0.03681        30       416    0.8128    0.7173    0.7427    0.4847   0.04937  0.007425         0
  449/2999     1.41G   0.02571   0.01146         0   0.03718        28       416    0.8193     0.713    0.7436    0.4858   0.04939  0.007426         0
  450/2999     1.41G   0.02494   0.01149         0   0.03642        18       416    0.8127    0.7174    0.7447    0.4847   0.04936  0.007429         0
  451/2999     1.41G   0.02502   0.01137         0    0.0364        22       416    0.8167     0.717    0.7432    0.4849   0.04936  0.007433         0
  452/2999     1.41G   0.02506   0.01114         0    0.0362        27       416    0.8085    0.7174    0.7444    0.4854   0.04933  0.007431         0
  453/2999     1.41G   0.02544   0.01154         0   0.03698        31       416      0.82    0.7128    0.7426    0.4868   0.04932   0.00743         0
  454/2999     1.41G   0.02568    0.0114         0   0.03709        42       416    0.8291    0.7173    0.7448     0.487   0.04933  0.007426         0
  455/2999     1.41G   0.02517   0.01129         0   0.03646        28       416    0.8209    0.7173    0.7451    0.4874   0.04931   0.00743         0
  456/2999     1.41G   0.02521   0.01135         0   0.03655        22       416    0.8207    0.7174    0.7452    0.4873   0.04928  0.007438         0
  457/2999     1.41G   0.02571   0.01128         0   0.03699        29       416    0.8226    0.7259     0.748    0.4873   0.04926  0.007441         0
  458/2999     1.41G   0.02536   0.01167         0   0.03703        22       416    0.8177    0.7217    0.7456    0.4874   0.04926  0.007442         0
  459/2999     1.41G   0.02508   0.01119         0   0.03627        27       416    0.8177    0.7217    0.7458    0.4855   0.04929  0.007446         0
  460/2999     1.41G    0.0255   0.01142         0   0.03692        21       416    0.8143    0.7261    0.7457    0.4851   0.04933  0.007448         0
  461/2999     1.41G   0.02539   0.01141         0    0.0368        22       416    0.8097    0.7216    0.7431     0.485   0.04934  0.007445         0
  462/2999     1.41G   0.02537   0.01114         0   0.03652        24       416    0.8097    0.7217     0.743     0.486   0.04934   0.00744         0
  463/2999     1.41G   0.02546   0.01095         0   0.03641        27       416    0.8056    0.7217     0.743    0.4855   0.04939  0.007441         0
  464/2999     1.41G   0.02585   0.01148         0   0.03734        18       416    0.8119     0.713    0.7439    0.4865   0.04935  0.007445         0
  465/2999     1.41G   0.02479   0.01095         0   0.03575        33       416    0.8119     0.713    0.7428    0.4853   0.04932  0.007443         0
  466/2999     1.41G   0.02561   0.01147         0   0.03709        29       416    0.8119    0.7129    0.7426    0.4856   0.04933  0.007439         0
  467/2999     1.41G   0.02479    0.0113         0   0.03608        33       416    0.8128    0.7174    0.7447    0.4837   0.04931  0.007442         0
  468/2999     1.41G   0.02557   0.01149         0   0.03706        25       416    0.8128    0.7174    0.7422    0.4835   0.04927  0.007447         0
  469/2999     1.41G   0.02538    0.0111         0   0.03648        24       416    0.8128    0.7173    0.7431    0.4835   0.04925  0.007455         0
  470/2999     1.41G   0.02533   0.01153         0   0.03686        34       416    0.8128    0.7173    0.7451    0.4834   0.04921  0.007455         0
  471/2999     1.41G   0.02523   0.01139         0   0.03662        32       416    0.8126    0.7174    0.7443    0.4831   0.04918  0.007451         0
  472/2999     1.41G    0.0249   0.01121         0   0.03611        21       416    0.8128    0.7173    0.7458    0.4827   0.04917  0.007455         0
  473/2999     1.41G   0.02532   0.01144         0   0.03676        29       416    0.8128    0.7173    0.7444    0.4825   0.04918  0.007456         0
  474/2999     1.41G   0.02534   0.01085         0    0.0362        24       416    0.8128    0.7173    0.7444    0.4832   0.04917   0.00745         0
  475/2999     1.41G   0.02493   0.01144         0   0.03637        22       416    0.8127    0.7174    0.7448    0.4831   0.04915  0.007451         0
  476/2999     1.41G   0.02519   0.01162         0   0.03681        28       416    0.8097    0.7216     0.747    0.4839   0.04913  0.007452         0
  477/2999     1.41G   0.02493   0.01138         0   0.03631        29       416    0.8127    0.7174    0.7455    0.4829   0.04913  0.007451         0
  478/2999     1.41G   0.02449   0.01097         0   0.03546        28       416    0.8048    0.7174    0.7455    0.4812   0.04914  0.007451         0
  479/2999     1.41G   0.02518   0.01123         0   0.03641        20       416    0.7976    0.7217    0.7457    0.4828   0.04913  0.007453         0
  480/2999     1.41G   0.02498   0.01089         0   0.03586        29       416    0.7942    0.7216    0.7455    0.4821   0.04911  0.007454         0
  481/2999     1.41G   0.02456   0.01096         0   0.03552        29       416    0.7914    0.7259    0.7467    0.4839   0.04911  0.007457         0
  482/2999     1.41G   0.02511   0.01118         0   0.03629        21       416    0.7915     0.726    0.7467    0.4841   0.04912  0.007458         0
  483/2999     1.41G   0.02489   0.01117         0   0.03605        27       416    0.7877    0.7261    0.7465    0.4853   0.04912  0.007462         0
  484/2999     1.41G   0.02506   0.01115         0   0.03621        32       416    0.7876    0.7261    0.7466    0.4845   0.04913  0.007463         0
  485/2999     1.41G   0.02552   0.01138         0    0.0369        23       416    0.7825    0.7391    0.7489    0.4838   0.04915  0.007466         0
  486/2999     1.41G   0.02493   0.01115         0   0.03608        35       416    0.7924    0.7304    0.7488    0.4834   0.04915  0.007462         0
  487/2999     1.41G   0.02526    0.0112         0   0.03646        33       416    0.7924    0.7304    0.7489    0.4849   0.04916  0.007461         0
  488/2999     1.41G   0.02463   0.01072         0   0.03535        31       416    0.7949    0.7261    0.7487    0.4841   0.04918   0.00746         0
  489/2999     1.41G   0.02553   0.01102         0   0.03656        21       416    0.7856    0.7348    0.7478    0.4844   0.04919  0.007458         0
  490/2999     1.41G   0.02498   0.01109         0   0.03607        26       416    0.7834     0.739    0.7473    0.4842   0.04918  0.007457         0
  491/2999     1.41G   0.02475   0.01121         0   0.03596        30       416    0.7843    0.7304    0.7456    0.4836   0.04917  0.007456         0
  492/2999     1.41G   0.02465   0.01099         0   0.03563        28       416    0.7821    0.7348    0.7468     0.484   0.04915  0.007457         0
  493/2999     1.41G   0.02533    0.0113         0   0.03663        29       416    0.7824    0.7348    0.7464    0.4833   0.04913  0.007458         0
  494/2999     1.41G   0.02483   0.01105         0   0.03588        28       416    0.7787    0.7348    0.7457    0.4832   0.04913  0.007457         0
  495/2999     1.41G   0.02447   0.01097         0   0.03543        28       416    0.7787    0.7348    0.7459    0.4828   0.04911  0.007458         0
  496/2999     1.41G   0.02488   0.01113         0   0.03602        22       416    0.7786    0.7348    0.7458    0.4826    0.0491  0.007459         0
  497/2999     1.41G   0.02517   0.01123         0    0.0364        24       416    0.7786    0.7348    0.7462    0.4824    0.0491  0.007458         0
  498/2999     1.41G   0.02482   0.01099         0   0.03581        26       416    0.7752    0.7345    0.7441    0.4822    0.0491   0.00746         0
  499/2999     1.41G   0.02518   0.01138         0   0.03657        30       416     0.775    0.7348     0.746    0.4836   0.04912   0.00746         0
  500/2999     1.41G   0.02456   0.01122         0   0.03578        21       416    0.7752    0.7346    0.7455    0.4832   0.04913  0.007465         0
  501/2999     1.41G     0.025   0.01102         0   0.03602        23       416    0.7692    0.7391    0.7457    0.4833   0.04912  0.007469         0
  502/2999     1.41G   0.02474   0.01111         0   0.03584        33       416    0.7692    0.7391    0.7455    0.4826   0.04914  0.007472         0
  503/2999     1.41G   0.02503   0.01115         0   0.03618        26       416     0.784    0.7261    0.7466    0.4836   0.04914  0.007474         0
  504/2999     1.41G   0.02514   0.01119         0   0.03634        27       416    0.7682    0.7348    0.7434    0.4842   0.04912  0.007476         0
  505/2999     1.41G   0.02451    0.0111         0   0.03561        25       416    0.7682    0.7347    0.7439    0.4842   0.04913  0.007474         0
  506/2999     1.41G   0.02478   0.01095         0   0.03573        26       416     0.774    0.7304    0.7439    0.4838   0.04912  0.007474         0
  507/2999     1.41G   0.02441   0.01153         0   0.03594        23       416     0.774    0.7304    0.7437    0.4836   0.04911  0.007474         0
  508/2999     1.41G   0.02557   0.01131         0   0.03688        21       416    0.7742    0.7304    0.7437    0.4838   0.04909  0.007474         0
  509/2999     1.41G    0.0255   0.01116         0   0.03666        27       416    0.7742    0.7304    0.7446    0.4839   0.04907  0.007467         0
  510/2999     1.41G    0.0251   0.01131         0   0.03641        21       416    0.7742    0.7303    0.7444    0.4838   0.04905  0.007467         0
  511/2999     1.41G   0.02544   0.01098         0   0.03642        25       416    0.7883    0.7304    0.7512    0.4844   0.04904  0.007467         0
  512/2999     1.41G   0.02498    0.0112         0   0.03618        24       416    0.7777    0.7304    0.7461    0.4841   0.04903  0.007469         0
  513/2999     1.41G    0.0249   0.01104         0   0.03593        23       416    0.7814    0.7304    0.7463    0.4843   0.04902   0.00747         0
  514/2999     1.41G   0.02543   0.01111         0   0.03655        25       416    0.7814    0.7304    0.7466    0.4851   0.04902  0.007471         0
  515/2999     1.41G    0.0251   0.01085         0   0.03595        24       416    0.7813    0.7304    0.7468    0.4848   0.04903   0.00747         0
  516/2999     1.41G     0.025   0.01116         0   0.03616        31       416    0.7813    0.7304     0.747    0.4856   0.04902  0.007469         0
  517/2999     1.41G   0.02464   0.01143         0   0.03607        26       416    0.7971    0.7172    0.7468    0.4852   0.04902   0.00747         0
  518/2999     1.41G   0.02423   0.01076         0   0.03499        28       416    0.8006    0.7174    0.7471    0.4858   0.04902  0.007471         0
  519/2999     1.41G    0.0241   0.01096         0   0.03506        26       416     0.801    0.7174    0.7474    0.4852   0.04902  0.007472         0
  520/2999     1.41G   0.02415   0.01089         0   0.03503        21       416    0.8047    0.7167    0.7472    0.4855   0.04901  0.007471         0
  521/2999     1.41G    0.0241   0.01069         0   0.03479        19       416    0.8049    0.7173    0.7475     0.486   0.04903   0.00747         0
  522/2999     1.41G   0.02439   0.01074         0   0.03513        32       416    0.8008    0.7174    0.7478     0.486   0.04903  0.007469         0
  523/2999     1.41G   0.02384   0.01072         0   0.03456        19       416    0.8079    0.7129    0.7481    0.4858   0.04903  0.007468         0
  524/2999     1.41G   0.02478   0.01106         0   0.03584        30       416    0.8048    0.7168    0.7483    0.4848   0.04905  0.007471         0
  525/2999     1.41G     0.025   0.01126         0   0.03625        24       416    0.8048    0.7174    0.7485    0.4853   0.04905  0.007473         0
  526/2999     1.41G   0.02415   0.01101         0   0.03516        25       416    0.8046    0.7174    0.7487    0.4857   0.04907  0.007471         0
  527/2999     1.41G   0.02447   0.01108         0   0.03555        22       416    0.8088    0.7173    0.7486    0.4857   0.04907  0.007468         0
  528/2999     1.41G   0.02398   0.01059         0   0.03457        26       416    0.8088    0.7173    0.7488    0.4857   0.04908  0.007468         0
  529/2999     1.41G   0.02411    0.0108         0   0.03491        24       416    0.8045    0.7174    0.7487     0.485   0.04909  0.007467         0
  530/2999     1.41G   0.02444   0.01091         0   0.03535        28       416    0.7979    0.7217    0.7486    0.4854   0.04911  0.007466         0
  531/2999     1.41G   0.02474   0.01096         0   0.03571        23       416     0.798    0.7216    0.7486    0.4855   0.04911  0.007464         0
  532/2999     1.41G   0.02455   0.01089         0   0.03544        28       416    0.8079    0.7129    0.7495    0.4857   0.04911  0.007463         0
  533/2999     1.41G   0.02425   0.01091         0   0.03516        25       416    0.8077     0.713    0.7483    0.4855    0.0491  0.007459         0
  534/2999     1.41G   0.02506   0.01092         0   0.03598        25       416    0.8079     0.713    0.7473    0.4852   0.04911  0.007455         0
  535/2999     1.41G   0.02461   0.01113         0   0.03574        39       416    0.7952    0.7258    0.7474    0.4859   0.04911  0.007451         0
  536/2999     1.41G   0.02477   0.01089         0   0.03566        20       416    0.7952    0.7258    0.7476    0.4866   0.04911  0.007448         0
  537/2999     1.41G   0.02427   0.01119         0   0.03546        31       416    0.7951    0.7261    0.7472    0.4863   0.04913  0.007446         0
  538/2999     1.41G   0.02405   0.01067         0   0.03472        18       416    0.7949    0.7261    0.7473    0.4864   0.04914  0.007445         0
  539/2999     1.41G   0.02428   0.01113         0   0.03541        27       416    0.7951    0.7261    0.7484    0.4862   0.04915  0.007446         0
  540/2999     1.41G     0.024   0.01073         0   0.03473        42       416    0.7904    0.7216    0.7472    0.4864   0.04915  0.007446         0
  541/2999     1.41G   0.02424   0.01092         0   0.03515        29       416    0.7931    0.7174    0.7473    0.4864   0.04916  0.007446         0
  542/2999     1.41G   0.02374    0.0111         0   0.03485        32       416    0.7932    0.7171    0.7469    0.4855   0.04916  0.007444         0
  543/2999     1.41G   0.02455   0.01075         0    0.0353        17       416    0.7933    0.7173    0.7469     0.487   0.04918  0.007445         0
  544/2999     1.41G   0.02459   0.01101         0    0.0356        27       416    0.7932    0.7171    0.7454    0.4863   0.04919  0.007445         0
  545/2999     1.41G   0.02386   0.01073         0   0.03459        29       416    0.7932    0.7174    0.7477    0.4855    0.0492  0.007443         0
  546/2999     1.41G   0.02443   0.01076         0   0.03519        19       416    0.7933    0.7173    0.7476    0.4856   0.04919  0.007441         0
  547/2999     1.41G   0.02411   0.01114         0   0.03525        28       416    0.7932    0.7174    0.7466    0.4853   0.04921  0.007437         0
  548/2999     1.41G    0.0246   0.01082         0   0.03542        26       416    0.7932    0.7172    0.7452    0.4846   0.04921  0.007436         0
  549/2999     1.41G   0.02437   0.01111         0   0.03548        28       416    0.7931    0.7174    0.7461    0.4842   0.04921  0.007437         0
